球員,位置,攻擊得分,攔網得分,發球得分,接發,防守,舉球,總得分,match_id,隊伍類型,球員名稱
范鍾坪圻 #18,Libero,0,0,0,11,2,0,0,8510,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,8510,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,8510,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,8510,客隊,哈雷
利安 #10,OppositeHitter,16,0,2,0,4,1,18,8510,主隊,利安
劉鴻敏 #7,OutsideHitter,12,0,0,12,3,1,12,8510,主隊,劉鴻敏
穆多 #15,MiddleBlocker,8,3,1,0,1,0,12,8510,主隊,穆多
劉博元 #5,OutsideHitter,10,1,0,21,1,0,11,8510,主隊,劉博元
陳政錡 #4,MiddleBlocker,4,2,0,0,0,0,6,8510,主隊,陳政錡
高得益 #12,Setter,1,0,1,0,3,55,2,8510,主隊,高得益
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,8510,主隊,李尼希米
黃仁威 #20,Setter,0,0,0,0,1,5,0,8510,主隊,黃仁威
李權紘 #66,OppositeHitter,0,0,0,0,1,0,0,8510,主隊,李權紘
鄭玉森 #16,Libero,0,0,0,14,1,0,0,8510,主隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,8510,主隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,8510,主隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,8510,主隊,阿薩力
洪𤋮鈞 #8,OppositeHitter,0,0,0,5,0,0,0,8510,主隊,洪𤋮鈞
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,8510,主隊,許美中
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,8510,主隊,花村和哉
黃意凱 #32,Libero,0,0,0,0,3,0,0,8510,主隊,黃意凱
吳宗軒 #11,OppositeHitter,20,0,0,0,0,0,20,8511,客隊,吳宗軒
施琅 #9,OutsideHitter,19,0,1,7,2,0,20,8511,客隊,施琅
漢佳 #2,OutsideHitter,14,1,1,17,4,0,16,8511,客隊,漢佳
施宗諭 #10,MiddleBlocker,4,0,0,0,0,0,4,8511,客隊,施宗諭
蔡秉諺 #14,MiddleBlocker,3,0,0,0,0,0,3,8511,客隊,蔡秉諺
汪秉勳 #15,MiddleBlocker,2,0,0,0,0,1,2,8511,客隊,汪秉勳
薩蘭迪 #17,Setter,1,0,1,0,2,61,2,8511,客隊,薩蘭迪
許廷恩 #44,OppositeHitter,0,0,1,0,0,0,1,8511,客隊,許廷恩
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,8511,客隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,8511,客隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,8511,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,13,2,2,0,8511,客隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,0,0,0,0,8511,客隊,宋柏霆
蘇厚禎 #20,Libero,0,0,0,1,1,0,0,8511,客隊,蘇厚禎
劉鴻敏 #7,OutsideHitter,17,0,0,12,1,0,17,8511,主隊,劉鴻敏
利安 #10,OppositeHitter,15,1,1,0,2,1,17,8511,主隊,利安
陳政錡 #4,MiddleBlocker,7,3,0,0,0,1,10,8511,主隊,陳政錡
穆多 #15,MiddleBlocker,7,2,0,0,0,0,9,8511,主隊,穆多
劉博元 #5,OutsideHitter,5,0,0,8,1,0,5,8511,主隊,劉博元
甘茂宏 #9,MiddleBlocker,3,0,1,0,0,0,4,8511,主隊,甘茂宏
許美中 #56,MiddleBlocker,2,0,0,7,1,0,2,8511,主隊,許美中
黃仁威 #20,Setter,1,0,0,0,0,6,1,8511,主隊,黃仁威
高得益 #12,Setter,0,0,1,0,4,45,1,8511,主隊,高得益
洪𤋮鈞 #8,OppositeHitter,1,0,0,0,0,0,1,8511,主隊,洪𤋮鈞
李尼希米 #1,OutsideHitter,0,0,0,1,1,0,0,8511,主隊,李尼希米
李權紘 #66,OppositeHitter,0,0,0,0,1,0,0,8511,主隊,李權紘
鄭玉森 #16,Libero,0,0,0,10,2,0,0,8511,主隊,鄭玉森
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,8511,主隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,8511,主隊,阿薩力
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,8511,主隊,花村和哉
黃意凱 #32,Libero,0,0,0,3,4,0,0,8511,主隊,黃意凱
陳建禎 #19,OutsideHitter,16,3,0,9,2,0,19,8512,客隊,陳建禎
睿克 #14,OutsideHitter,13,4,1,11,2,0,18,8512,客隊,睿克
思丹 #10,OppositeHitter,11,1,1,1,1,0,13,8512,客隊,思丹
馬可 #3,OutsideHitter,11,1,1,1,1,1,13,8512,客隊,馬可
馬亞拉 #17,MiddleBlocker,8,1,0,0,2,0,9,8512,客隊,馬亞拉
柯宗甫 #13,MiddleBlocker,2,0,0,2,0,0,2,8512,客隊,柯宗甫
陳玠廷 #7,Setter,0,0,1,0,4,48,1,8512,客隊,陳玠廷
許睿恩 #15,MiddleBlocker,1,0,0,0,0,0,1,8512,客隊,許睿恩
呂慶鴻 #1,Libero,0,0,0,7,8,3,0,8512,客隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,8512,客隊,彭浩銘
鄭博升 #9,Libero,0,0,0,0,0,0,0,8512,客隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,8512,客隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,8512,客隊,張庭輔
林聖恩 #27,Libero,0,0,0,0,0,0,0,8512,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,1,2,0,8512,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,8512,客隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,4,0,8512,客隊,盧清銓
高偉誠 #9,OppositeHitter,16,0,0,14,5,0,16,8512,主隊,高偉誠
安德烈 #5,MiddleBlocker,11,4,0,0,1,0,15,8512,主隊,安德烈
雷貝洛 #8,OutsideHitter,12,1,0,9,3,1,13,8512,主隊,雷貝洛
曾祥銘 #14,MiddleBlocker,7,1,1,0,0,2,9,8512,主隊,曾祥銘
洪榮發 #99,OppositeHitter,5,0,1,0,4,0,6,8512,主隊,洪榮發
陳冠銘 #4,OppositeHitter,4,1,0,0,1,0,5,8512,主隊,陳冠銘
申承勳 #6,Setter,1,0,1,1,5,50,2,8512,主隊,申承勳
趙宇陽 #7,Setter,0,0,0,0,1,4,0,8512,主隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,15,1,0,0,8512,主隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,1,0,0,0,8512,主隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,1,0,0,8512,主隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,3,1,0,8512,主隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,8512,主隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,8512,主隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,8512,主隊,哈雷
漢佳 #2,OutsideHitter,18,5,0,10,0,1,23,8513,客隊,漢佳
施琅 #9,OutsideHitter,14,1,3,3,2,0,18,8513,客隊,施琅
吳宗軒 #11,OppositeHitter,12,2,2,0,1,0,16,8513,客隊,吳宗軒
汪秉勳 #15,MiddleBlocker,7,1,0,0,2,0,8,8513,客隊,汪秉勳
施宗諭 #10,MiddleBlocker,5,1,1,0,1,0,7,8513,客隊,施宗諭
蔡秉諺 #14,MiddleBlocker,3,0,0,1,0,0,3,8513,客隊,蔡秉諺
黃謙巽 #18,OutsideHitter,1,1,0,0,0,0,2,8513,客隊,黃謙巽
莊哲育 #4,Setter,1,0,0,0,0,1,1,8513,客隊,莊哲育
薩蘭迪 #17,Setter,0,0,1,0,2,43,1,8513,客隊,薩蘭迪
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,8513,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,17,0,2,0,8513,客隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,1,0,0,0,8513,客隊,宋柏霆
蘇厚禎 #20,Libero,0,0,0,0,1,0,0,8513,客隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,8513,客隊,許廷恩
高偉誠 #9,OppositeHitter,14,3,1,9,1,0,18,8513,主隊,高偉誠
安德烈 #5,MiddleBlocker,7,7,1,0,0,0,15,8513,主隊,安德烈
雷貝洛 #8,OutsideHitter,11,2,0,4,0,0,13,8513,主隊,雷貝洛
曾祥銘 #14,MiddleBlocker,5,1,0,1,7,0,6,8513,主隊,曾祥銘
申承勳 #6,Setter,3,0,2,0,1,42,5,8513,主隊,申承勳
陳冠銘 #4,OppositeHitter,4,1,0,0,1,0,5,8513,主隊,陳冠銘
楊子頡 #11,OutsideHitter,1,0,1,2,3,0,2,8513,主隊,楊子頡
洪榮發 #99,OppositeHitter,2,0,0,0,1,0,2,8513,主隊,洪榮發
趙宇陽 #7,Setter,0,0,0,0,0,0,0,8513,主隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,9,1,0,0,8513,主隊,簡顯銘
郭宇祥 #12,Setter,0,0,0,0,0,0,0,8513,主隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,0,0,0,8513,主隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,1,0,8513,主隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,8513,主隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,8513,主隊,哈雷
思丹 #10,OppositeHitter,19,4,0,0,0,1,23,8514,客隊,思丹
睿克 #14,OutsideHitter,14,4,0,8,4,0,18,8514,客隊,睿克
馬可 #3,OutsideHitter,12,1,0,8,2,0,13,8514,客隊,馬可
陳建禎 #19,OutsideHitter,4,0,0,1,0,0,4,8514,客隊,陳建禎
馬亞拉 #17,MiddleBlocker,2,2,0,0,0,0,4,8514,客隊,馬亞拉
柯宗甫 #13,MiddleBlocker,3,0,0,0,0,0,3,8514,客隊,柯宗甫
許睿恩 #15,MiddleBlocker,1,1,0,0,0,0,2,8514,客隊,許睿恩
呂慶鴻 #1,Libero,0,0,0,11,8,1,0,8514,客隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,8514,客隊,彭浩銘
陳玠廷 #7,Setter,0,0,0,0,0,18,0,8514,客隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,0,0,0,8514,客隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,8514,客隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,8514,客隊,張庭輔
林聖恩 #27,Libero,0,0,0,0,0,0,0,8514,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,12,0,8514,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,8514,客隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,14,0,8514,客隊,盧清銓
利安 #10,OppositeHitter,8,0,1,0,2,0,9,8514,主隊,利安
李尼希米 #1,OutsideHitter,8,0,0,9,2,0,8,8514,主隊,李尼希米
劉鴻敏 #7,OutsideHitter,6,2,0,5,3,0,8,8514,主隊,劉鴻敏
洪𤋮鈞 #8,OppositeHitter,8,0,0,6,1,0,8,8514,主隊,洪𤋮鈞
穆多 #15,MiddleBlocker,5,1,0,0,1,0,6,8514,主隊,穆多
劉博元 #5,OutsideHitter,6,0,0,12,2,0,6,8514,主隊,劉博元
甘茂宏 #9,MiddleBlocker,2,3,0,1,0,0,5,8514,主隊,甘茂宏
陳政錡 #4,MiddleBlocker,2,2,0,0,0,0,4,8514,主隊,陳政錡
高得益 #12,Setter,3,1,0,0,2,30,4,8514,主隊,高得益
花村和哉 #14,OutsideHitter,2,1,1,0,0,0,4,8514,主隊,花村和哉
黃仁威 #20,Setter,0,1,1,0,0,4,2,8514,主隊,黃仁威
李權紘 #66,OppositeHitter,1,0,0,0,0,0,1,8514,主隊,李權紘
鄭玉森 #16,Libero,0,0,0,3,1,0,0,8514,主隊,鄭玉森
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,8514,主隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,8514,主隊,阿薩力
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,8514,主隊,許美中
黃意凱 #32,Libero,0,0,0,8,6,0,0,8514,主隊,黃意凱
思丹 #10,OppositeHitter,21,2,0,1,3,1,23,8515,客隊,思丹
睿克 #14,OutsideHitter,10,0,1,23,6,0,11,8515,客隊,睿克
陳建禎 #19,OutsideHitter,9,1,0,11,7,1,10,8515,客隊,陳建禎
柯宗甫 #13,MiddleBlocker,3,2,0,2,1,0,5,8515,客隊,柯宗甫
馬亞拉 #17,MiddleBlocker,5,0,0,1,1,0,5,8515,客隊,馬亞拉
許睿恩 #15,MiddleBlocker,1,3,0,0,0,1,4,8515,客隊,許睿恩
陳玠廷 #7,Setter,0,1,1,0,6,44,2,8515,客隊,陳玠廷
周冠宇 #11,OppositeHitter,1,0,0,0,0,0,1,8515,客隊,周冠宇
馬可 #3,OutsideHitter,1,0,0,3,0,0,1,8515,客隊,馬可
呂慶鴻 #1,Libero,0,0,0,16,11,1,0,8515,客隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,8515,客隊,彭浩銘
鄭博升 #9,Libero,0,0,0,0,0,0,0,8515,客隊,鄭博升
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,8515,客隊,張庭輔
林聖恩 #27,Libero,0,0,0,0,0,0,0,8515,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,8515,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,8515,客隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,2,0,8515,客隊,盧清銓
施琅 #9,OutsideHitter,28,2,1,14,3,0,31,8515,主隊,施琅
漢佳 #2,OutsideHitter,19,0,6,16,8,2,25,8515,主隊,漢佳
吳宗軒 #11,OppositeHitter,12,1,1,0,5,0,14,8515,主隊,吳宗軒
汪秉勳 #15,MiddleBlocker,8,2,0,1,4,0,10,8515,主隊,汪秉勳
施宗諭 #10,MiddleBlocker,6,0,0,0,1,1,6,8515,主隊,施宗諭
薩蘭迪 #17,Setter,2,0,0,0,3,57,2,8515,主隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,8515,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,8515,主隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,8515,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,22,12,4,0,8515,主隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,1,0,0,0,8515,主隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,8515,主隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,3,0,0,8515,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,8515,主隊,許廷恩
劉博元 #5,OutsideHitter,22,0,0,22,4,0,22,8516,客隊,劉博元
利安 #10,OppositeHitter,11,1,3,0,0,0,15,8516,客隊,利安
陳政錡 #4,MiddleBlocker,9,2,0,0,1,0,11,8516,客隊,陳政錡
劉鴻敏 #7,OutsideHitter,8,3,0,8,3,1,11,8516,客隊,劉鴻敏
甘茂宏 #9,MiddleBlocker,8,1,0,1,0,0,9,8516,客隊,甘茂宏
穆多 #15,MiddleBlocker,4,1,0,1,0,0,5,8516,客隊,穆多
洪𤋮鈞 #8,OppositeHitter,4,0,0,2,0,0,4,8516,客隊,洪𤋮鈞
李權紘 #66,OppositeHitter,2,0,0,0,0,0,2,8516,客隊,李權紘
黃仁威 #20,Setter,1,0,0,0,4,24,1,8516,客隊,黃仁威
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,8516,客隊,李尼希米
鄭玉森 #16,Libero,0,0,0,4,9,0,0,8516,客隊,鄭玉森
高得益 #12,Setter,0,0,0,0,3,32,0,8516,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,8516,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,8516,客隊,阿薩力
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,8516,客隊,許美中
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,8516,客隊,花村和哉
黃意凱 #32,Libero,0,0,0,1,1,0,0,8516,客隊,黃意凱
雷貝洛 #8,OutsideHitter,14,4,0,10,4,0,18,8516,主隊,雷貝洛
高偉誠 #9,OppositeHitter,15,1,0,15,2,2,16,8516,主隊,高偉誠
安德烈 #5,MiddleBlocker,14,1,0,0,0,0,15,8516,主隊,安德烈
曾祥銘 #14,MiddleBlocker,9,3,0,0,2,1,12,8516,主隊,曾祥銘
洪榮發 #99,OppositeHitter,8,2,0,0,5,0,10,8516,主隊,洪榮發
申承勳 #6,Setter,4,3,0,0,3,62,7,8516,主隊,申承勳
陳冠銘 #4,OppositeHitter,2,0,0,2,0,0,2,8516,主隊,陳冠銘
趙宇陽 #7,Setter,0,0,0,0,0,4,0,8516,主隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,2,0,0,0,8516,主隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,8516,主隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,8516,主隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,12,5,0,0,8516,主隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,8516,主隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,8516,主隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,8516,主隊,哈雷
思丹 #10,OppositeHitter,30,0,1,0,6,0,31,8517,客隊,思丹
馬可 #3,OutsideHitter,13,0,3,3,2,1,16,8517,客隊,馬可
陳建禎 #19,OutsideHitter,12,1,1,21,4,2,14,8517,客隊,陳建禎
許睿恩 #15,MiddleBlocker,4,3,0,0,1,0,7,8517,客隊,許睿恩
柯宗甫 #13,MiddleBlocker,4,1,0,1,0,0,5,8517,客隊,柯宗甫
睿克 #14,OutsideHitter,4,0,0,3,1,0,4,8517,客隊,睿克
陳玠廷 #7,Setter,1,0,0,0,3,71,1,8517,客隊,陳玠廷
呂慶鴻 #1,Libero,0,0,0,10,9,2,0,8517,客隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,8517,客隊,彭浩銘
鄭博升 #9,Libero,0,0,0,0,0,0,0,8517,客隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,8517,客隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,8517,客隊,張庭輔
林聖恩 #27,Libero,0,0,0,0,0,0,0,8517,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,8517,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,8517,客隊,阿巴西
馬亞拉 #17,MiddleBlocker,0,0,0,0,0,0,0,8517,客隊,馬亞拉
盧清銓 #22,Setter,0,0,0,0,0,5,0,8517,客隊,盧清銓
高偉誠 #9,OppositeHitter,22,4,0,12,5,0,26,8517,主隊,高偉誠
洪榮發 #99,OppositeHitter,11,3,1,0,5,1,15,8517,主隊,洪榮發
安德烈 #5,MiddleBlocker,10,1,0,0,0,0,11,8517,主隊,安德烈
雷貝洛 #8,OutsideHitter,8,2,0,9,4,1,10,8517,主隊,雷貝洛
曾祥銘 #14,MiddleBlocker,5,2,1,0,0,0,8,8517,主隊,曾祥銘
申承勳 #6,Setter,2,1,1,0,4,41,4,8517,主隊,申承勳
陳冠銘 #4,OppositeHitter,3,1,0,0,0,0,4,8517,主隊,陳冠銘
趙宇陽 #7,Setter,0,1,0,0,1,15,1,8517,主隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,5,1,1,0,8517,主隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,8517,主隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,8517,主隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,7,3,1,0,8517,主隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,8517,主隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,8517,主隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,8517,主隊,哈雷
劉鴻敏 #7,OutsideHitter,14,1,0,8,2,0,15,8518,客隊,劉鴻敏
劉博元 #5,OutsideHitter,10,4,1,15,4,1,15,8518,客隊,劉博元
利安 #10,OppositeHitter,11,1,0,0,2,0,12,8518,客隊,利安
甘茂宏 #9,MiddleBlocker,2,4,0,0,0,0,6,8518,客隊,甘茂宏
陳政錡 #4,MiddleBlocker,4,1,0,0,0,0,5,8518,客隊,陳政錡
黃仁威 #20,Setter,1,1,0,0,0,15,2,8518,客隊,黃仁威
李權紘 #66,OppositeHitter,1,1,0,0,0,0,2,8518,客隊,李權紘
洪𤋮鈞 #8,OppositeHitter,1,0,0,0,1,0,1,8518,客隊,洪𤋮鈞
花村和哉 #14,OutsideHitter,0,0,1,0,0,0,1,8518,客隊,花村和哉
穆多 #15,MiddleBlocker,1,0,0,1,0,0,1,8518,客隊,穆多
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,8518,客隊,李尼希米
鄭玉森 #16,Libero,0,0,0,5,1,0,0,8518,客隊,鄭玉森
高得益 #12,Setter,0,0,0,0,1,20,0,8518,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,8518,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,8518,客隊,阿薩力
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,8518,客隊,許美中
黃意凱 #32,Libero,0,0,0,7,2,0,0,8518,客隊,黃意凱
漢佳 #2,OutsideHitter,20,5,1,12,3,1,26,8518,主隊,漢佳
施琅 #9,OutsideHitter,21,1,2,15,5,1,24,8518,主隊,施琅
吳宗軒 #11,OppositeHitter,7,1,0,0,0,1,8,8518,主隊,吳宗軒
施宗諭 #10,MiddleBlocker,6,1,0,0,0,0,7,8518,主隊,施宗諭
汪秉勳 #15,MiddleBlocker,5,1,0,0,0,1,6,8518,主隊,汪秉勳
宋柏霆 #12,OutsideHitter,5,0,1,0,0,0,6,8518,主隊,宋柏霆
莊哲育 #4,Setter,0,0,1,0,1,8,1,8518,主隊,莊哲育
蔡秉諺 #14,MiddleBlocker,1,0,0,1,1,0,1,8518,主隊,蔡秉諺
薩蘭迪 #17,Setter,1,0,0,0,3,37,1,8518,主隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,8518,主隊,黃謙巽
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,8518,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,10,8,3,0,8518,主隊,張昀亮
蘇厚禎 #20,Libero,0,0,0,0,2,0,0,8518,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,8518,主隊,許廷恩
劉博元 #5,OutsideHitter,15,2,0,14,3,2,17,9466,客隊,劉博元
劉鴻敏 #7,OutsideHitter,9,3,0,7,2,1,12,9466,客隊,劉鴻敏
陳政錡 #4,MiddleBlocker,6,3,2,0,1,0,11,9466,客隊,陳政錡
穆多 #15,MiddleBlocker,4,3,0,0,1,0,7,9466,客隊,穆多
李權紘 #66,OppositeHitter,3,2,1,0,1,0,6,9466,客隊,李權紘
利安 #10,OppositeHitter,5,1,0,0,0,0,6,9466,客隊,利安
花村和哉 #14,OutsideHitter,3,1,0,0,0,0,4,9466,客隊,花村和哉
甘茂宏 #9,MiddleBlocker,3,0,0,0,0,2,3,9466,客隊,甘茂宏
黃仁威 #20,Setter,2,0,0,0,3,10,2,9466,客隊,黃仁威
洪𤋮鈞 #8,OppositeHitter,0,1,0,0,1,0,1,9466,客隊,洪𤋮鈞
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,9466,客隊,李尼希米
鄭玉森 #16,Libero,0,0,0,12,3,0,0,9466,客隊,鄭玉森
高得益 #12,Setter,0,0,0,0,2,18,0,9466,客隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,9466,客隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,9466,客隊,阿薩力
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,9466,客隊,許美中
黃意凱 #32,Libero,0,0,0,0,3,1,0,9466,客隊,黃意凱
吳宗軒 #11,OppositeHitter,26,1,0,0,4,2,27,9466,主隊,吳宗軒
莊哲育 #4,Setter,11,0,0,7,6,3,11,9466,主隊,莊哲育
蔡秉諺 #14,MiddleBlocker,5,3,0,0,3,0,8,9466,主隊,蔡秉諺
施宗諭 #10,MiddleBlocker,7,0,1,1,3,1,8,9466,主隊,施宗諭
黃謙巽 #18,OutsideHitter,6,1,0,2,2,0,7,9466,主隊,黃謙巽
宋柏霆 #12,OutsideHitter,7,0,0,4,2,1,7,9466,主隊,宋柏霆
汪秉勳 #15,MiddleBlocker,0,0,0,0,0,0,0,9466,主隊,汪秉勳
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,9466,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,0,0,0,0,9466,主隊,張昀亮
蘇厚禎 #20,Libero,0,0,0,8,5,3,0,9466,主隊,蘇厚禎
施琅 #9,OutsideHitter,0,0,0,0,0,0,0,9466,主隊,施琅
漢佳 #2,OutsideHitter,0,0,0,0,0,0,0,9466,主隊,漢佳
薩蘭迪 #17,Setter,0,0,0,0,4,40,0,9466,主隊,薩蘭迪
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,9466,主隊,許廷恩
高偉誠 #9,OppositeHitter,15,1,0,10,2,0,16,9467,客隊,高偉誠
雷貝洛 #8,OutsideHitter,11,2,1,4,1,0,14,9467,客隊,雷貝洛
洪榮發 #99,OppositeHitter,9,2,1,0,1,0,12,9467,客隊,洪榮發
安德烈 #5,MiddleBlocker,4,2,0,0,1,0,6,9467,客隊,安德烈
陳冠銘 #4,OppositeHitter,5,1,0,0,0,0,6,9467,客隊,陳冠銘
申承勳 #6,Setter,1,1,2,0,0,27,4,9467,客隊,申承勳
曾祥銘 #14,MiddleBlocker,3,0,0,0,0,0,3,9467,客隊,曾祥銘
楊子頡 #11,OutsideHitter,1,0,0,3,0,0,1,9467,客隊,楊子頡
趙宇陽 #7,Setter,0,0,0,0,0,2,0,9467,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,1,0,0,0,9467,客隊,簡顯銘
郭宇祥 #12,Setter,0,0,0,0,0,0,0,9467,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,6,0,0,0,9467,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,0,0,9467,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,9467,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,9467,客隊,哈雷
陳建禎 #19,OutsideHitter,30,0,1,8,1,0,31,9467,主隊,陳建禎
思丹 #10,OppositeHitter,20,2,2,0,0,0,24,9467,主隊,思丹
柯宗甫 #13,MiddleBlocker,5,4,0,1,0,0,9,9467,主隊,柯宗甫
